id	presence.summary	confidence	subs_clone	event_type	event_id	csv_locus	color	ClusterSV_event_type	ClusterSV_cluster_id	ClusterSV_num_SV_in_cluster	ClusterSV_footprint_id_low_end	ClusterSV_footprint_id_high_end	ClusterSV_start_end_low_end_footprint	ClusterSV_start_end_high_end_footprint	ClusterSV_p_value	chr1	start1	end1	chr2	start2	end2	strand1	strand2	rearr_type	bkpt_distance	I.H.134819.T10.3.D1.1.count	I.H.134819.T11.3.D1.1.count	I.H.134819.T12.3.D1.1.count	I.H.134819.T14.3.D1.1.count	I.H.134819.T15.3.D1.1.count	I.H.134819.T16.3.D1.1.count	I.H.134819.T9.3.D1.1.count	gene1	gene1_id	gene1_transcript_id	gene1_strand	gene1_end_phase	gene1_region	gene1_region_number	gene1_total_region_count	gene1_first_last	gene2	gene2_id	gene2_transcript_id	gene2_strand	gene2_phase	gene2_region	gene2_region_number	gene2_total_region_count	gene2_first_last	fusion_flag
117	T14	high	R3 100%	DM	44	IGF2BP3|MDM2|CDK4	#FF0080	tandem_duplication	48	1	NA	NA	NA	NA	NA	12	57939152	57939154	12	58216385	58216387	-	-	DUP	277233	0	0	0	7	0	0	0	DCTN2	DCTN2	ENST00000548249	-1	0	intron	2	14	_	CTDSP2	CTDSP2	ENST00000398073	-1	_	3UTRexon	8	8	_	200
363	T9	high	D1 6% / D2 58%	DM	93	MDM2|CDK4	#CA9EF8	inversion	80	1	NA	NA	NA	NA	NA	12	57954533	57954535	12	122968909	122968909	-	+	T2T_INV	65014376	0	0	0	0	0	0	7	KIF5A	KIF5A	ENST00000455537	1	0	intron	1	29	_	ZCCHC8	ZCCHC8	ENST00000336229	-1	0	intron	5	14	_	900
108	T11	high	R1 77%	DM	117	MDM2|CDK4	#974706	complex	20_1	3	20.chr12.1	20.chr12.1	57437175.5-60029829.5	57437175.5-60029829.5	0.044408892	12	57997147	57997149	12	58012125	58012127	-	-	DUP	14978	0	9	0	0	0	0	0	PIP4K2C	PIP4K2C	ENST00000540759	1	_	3UTRexon	11	11	_	_	_	_	_	_	_	_	_	_	0
114	T11	high	R1 77%	DM	117	MDM2|CDK4	#974706	complex	20_1	3	20.chr12.1	20.chr12.1	57437175.5-60029829.5	57437175.5-60029829.5	0.044408892	12	58003487	58003489	12	58181457	58181459	-	-	DUP	177970	0	4	0	0	0	0	0	DTX3	DTX3	ENST00000548804	1	_	3UTRexon	6	6	_	TSFM	TSFM	ENST00000543727	1	0	intron	4	6	_	620
621	T9	high	D1 6% / D2 58%	DM	93	MDM2|CDK4	#CA9EF8	unbalanced_translocation	81	1	NA	NA	NA	NA	NA	12	58008635	58008637	18	77850296	77850298	-	-	TRA	-1	1	0	0	0	0	0	4	ARHGEF25	ARHGEF25	ENST00000333972	1	0	intron	10	16	_	RBFADN	RBFADN	ENST00000564686	1	_	UTRintron	3	4	_	200
330	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.5	3.chr12.13	57937123-58266054	122379275-123117264	0.049987048	12	58008774	58008780	12	122398645	122398651	+	+	DEL	64389871	2	0	0	0	0	0	6	ARHGEF25	ARHGEF25	ENST00000333972	1	_	exon	11	16	_	WDR66	WDR66	ENST00000288912	1	_	exon	14	22	_	780
352	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.5	3.chr12.13	57937123-58266054	122379275-123117264	0.049987048	12	58012781	58012783	12	122823861	122823861	-	+	T2T_INV	64811080	2	0	0	0	0	0	16	_	_	_	_	_	_	_	_	_	CLIP1	CLIP1	ENST00000540338	-1	0	intron	10	25	_	0
112	T11_T12_T14_T15_T16_100	high	R1,R2,R3,R4,R5 100%	chromothripsis	3	IGF2BP3|MDM2|CDK4	#005800	simple_deletion	68	1	NA	NA	NA	NA	NA	12	58084108	58084108	12	58134975	58134975	+	+	DEL	50867	0	66	64	68	139	118	0	_	_	_	_	_	_	_	_	_	AGAP2	AGAP2	ENST00000257897	-1	1	intron	1	18	_	0
597	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.5	3.chr17.17	57937123-58266054	72890386-72890386	0.049987048	12	58099653	58099653	17	72890385	72890387	+	-	TRA	-1	25	0	0	0	0	0	27	OS9	OS9	ENST00000315970	1	0	intron	5	15	_	_	_	_	_	_	_	_	_	_	0
290	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.5	3.chr12.11	57937123-58266054	118558324-119133904	0.049987048	12	58105352	58105354	12	118655715	118655715	-	+	T2T_INV	60550363	95	0	0	0	0	0	84	OS9	OS9	ENST00000315970	1	0	intron	5	15	_	TAOK3	TAOK3	ENST00000392533	-1	1	intron	9	21	_	700
358	T11	high	R1 77%	DM	117	MDM2|CDK4	#974706	complex	20_1	3	20.chr12.1	20.chr12.2	57437175.5-60029829.5	120950774.5-qtel	0.044408892	12	58144825	58144829	12	122870427	122870431	+	-	H2H_INV	64725602	0	19	0	0	0	0	0	CDK4	CDK4	ENST00000257904	-1	_	exon	4	8	_	CLIP1	CLIP1	ENST00000537178	-1	_	5UTRintron	1	24	_	100
185	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.5	3.chr12.7	57937123-58266054	68918255-70696766	0.049987048	12	58229763	58229765	12	69779891	69779891	-	+	T2T_INV	11550128	4	0	0	0	0	0	5	CTDSP2	CTDSP2	ENST00000398073	-1	1	intron	1	8	_	YEATS4	YEATS4	ENST00000247843	1	1	intron	6	7	_	900
169	T9	high	D1 6% / D2 58%	DM	93	MDM2|CDK4	#CA9EF8	inversion	82	1	NA	NA	NA	NA	NA	12	58229896	58229896	12	69633594	69633596	+	-	H2H_INV	11403698	1	0	0	0	0	0	8	CTDSP2	CTDSP2	ENST00000398073	-1	1	intron	1	8	_	CPSF6	CPSF6	ENST00000435070	1	0	intron	1	10	_	700
236	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.5	3.chr12.7	57937123-58266054	68918255-70696766	0.049987048	12	58235410	58235412	12	70528923	70528925	-	-	DUP	12293513	94	0	0	0	0	0	69	CTDSP2	CTDSP2	ENST00000398073	-1	1	intron	1	8	_	_	_	_	_	_	_	_	_	_	0
296	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.5	3.chr12.11	57937123-58266054	118558324-119133904	0.049987048	12	58266053	58266055	12	118785868	118785870	-	-	DUP	60519815	3	0	0	0	0	0	11	RP11-620J15.2	RP11-620J15.2	ENST00000499481	-1	_	UTRintron	2	4	_	TAOK3	TAOK3	ENST00000392533	-1	_	5UTRintron	1	21	_	100
325	T10/T11/T12/T14/T15/T16/T9	high	trunk	DM	1	MDM2|CDK4	#646464	complex	96	1	NA	NA	NA	NA	NA	12	58318044	58318045	12	120836985	120836986	+	-	H2H_INV	62518941	838	438	336	247	405	437	363	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
122	T11	high	R1 77%	DM	117	MDM2|CDK4	#974706	reciprocal_inversion	20_2	2	20.chr12.1	20.chr12.1	57437175.5-60029829.5	57437175.5-60029829.5	0.044408892	12	60006309	60006314	12	60029827	60029832	+	-	H2H_INV	23518	0	27	0	0	0	0	0	SLC16A7	SLC16A7	ENST00000552432	1	_	5UTRintron	1	6	_	SLC16A7	SLC16A7	ENST00000552432	1	_	5UTRintron	1	6	_	350
123	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	tandem_duplication	3_3	1	3.chr12.6	3.chr12.6	62416104.5-62494517.5	62416104.5-62494517.5	0.049987048	12	62416103	62416106	12	62494516	62494519	-	-	DUP	78413	2	0	0	0	0	0	8	FAM19A2	FAM19A2	ENST00000551619	-1	_	5UTRintron	2	6	_	FAM19A2	FAM19A2	ENST00000551619	-1	_	5UTRintron	1	6	_	840
325	T10/T11/T12/T14/T15/T16/T9	high	trunk	DM	1	MDM2|CDK4	#646464	complex	96	1	NA	NA	NA	NA	NA	12	68870318	68870319	12	70994913	70994914	-	-	DUP	2124595	1096	2090	2329	2233	3817	3545	768	_	_	_	_	_	_	_	_	_	SLC35E3	SLC35E3	ENST00000398004	1	2	intron	4	5	_	0
590	T9	high	D1 6% / D2 58%	complex_unclassified	93	17q_gain	#CA9EF8	unbalanced_translocation	83	1	NA	NA	NA	NA	NA	12	68875249	68875250	17	42028444	42028445	-	-	TRA	-1	1	0	0	0	0	0	11	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
139	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.7	68918255-70696766	68918255-70696766	0.049987048	12	68918255	68918255	12	69158291	69158293	+	-	H2H_INV	240036	230	0	0	0	0	0	188	_	_	_	_	_	_	_	_	_	SLC35E3	SLC35E3	ENST00000398004	1	2	intron	4	5	_	0
258	T11_T12_T14_T15_T16_100	high	R1,R2,R3,R4,R5 100%	chromothripsis	3	IGF2BP3|MDM2|CDK4	#005800	inversion	69	1	NA	NA	NA	NA	NA	12	68920090	68920092	12	70864990	70864990	-	+	T2T_INV	1944900	0	66	100	115	183	173	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
295	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.11	68918255-70696766	118558324-119133904	0.049987048	12	68930319	68930322	12	118768690	118768693	-	+	T2T_INV	49838371	54	0	0	0	0	0	52	_	_	_	_	_	_	_	_	_	TAOK3	TAOK3	ENST00000392533	-1	_	5UTRintron	1	21	_	0
208	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.7	68918255-70696766	68918255-70696766	0.049987048	12	68931074	68931074	12	70067819	70067819	+	+	DEL	1136745	73	0	0	0	0	0	59	_	_	_	_	_	_	_	_	_	BEST3	BEST3	ENST00000330891	-1	0	intron	7	10	_	0
362	T11_T12_T14_T15_T16_100	high	R1,R2,R3,R4,R5 100%	chromothripsis	3	IGF2BP3|MDM2|CDK4	#005800	complex	28	86	NA	NA	NA	NA	NA	12	68960984	68960984	12	122954223	122954223	+	+	DEL	53993239	0	68	103	70	142	132	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
207	T11_T12_T14_T15_T16_100	high	R1,R2,R3,R4,R5 100%	chromothripsis	3	IGF2BP3|MDM2|CDK4	#005800	complex	28	86	NA	NA	NA	NA	NA	12	69027339	69027341	12	70067619	70067621	-	-	DUP	1040280	0	58	59	54	97	119	0	RAP1B	RAP1B	ENST00000250559	1	_	5UTRintron	1	8	_	BEST3	BEST3	ENST00000330891	-1	0	intron	7	10	_	580
239	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.7	68918255-70696766	68918255-70696766	0.049987048	12	69095650	69095652	12	70542305	70542305	-	+	T2T_INV	1446655	226	0	0	0	0	0	214	NUP107	NUP107	ENST00000229179	1	2	intron	7	28	_	_	_	_	_	_	_	_	_	_	0
201	T11_T12_T14_T15_T16_100	high	R1,R2,R3,R4,R5 100%	chromothripsis	3	IGF2BP3|MDM2|CDK4	#005800	complex	28	86	NA	NA	NA	NA	NA	12	69124348	69124350	12	70017341	70017341	-	+	T2T_INV	892993	0	80	63	38	97	77	0	NUP107	NUP107	ENST00000229179	1	0	intron	20	28	_	_	_	_	_	_	_	_	_	_	0
155	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.7	68918255-70696766	68918255-70696766	0.049987048	12	69134273	69134276	12	69388391	69388394	+	-	H2H_INV	254118	28	0	0	0	0	0	27	NUP107	NUP107	ENST00000229179	1	0	intron	26	28	_	_	_	_	_	_	_	_	_	_	0
279	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.11	68918255-70696766	118558324-119133904	0.049987048	12	69135378	69135380	12	118558323	118558325	-	-	DUP	49422945	2	0	0	0	0	0	17	NUP107	NUP107	ENST00000229179	1	0	intron	26	28	_	_	_	_	_	_	_	_	_	_	0
191	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.7	68918255-70696766	68918255-70696766	0.049987048	12	69137437	69137439	12	69866795	69866795	-	+	T2T_INV	729358	65	0	0	0	0	0	37	_	_	_	_	_	_	_	_	_	FRS2	FRS2	ENST00000550389	1	_	5UTRintron	1	7	_	0
160	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.7	68918255-70696766	68918255-70696766	0.049987048	12	69140739	69140739	12	69471396	69471396	+	+	DEL	330657	67	0	0	0	0	0	60	SLC35E3	SLC35E3	ENST00000398004	1	0	intron	1	5	_	_	_	_	_	_	_	_	_	_	0
304	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.11	68918255-70696766	118558324-119133904	0.049987048	12	69159776	69159778	12	118873266	118873268	-	-	DUP	49713490	82	0	0	0	0	0	66	SLC35E3	SLC35E3	ENST00000398004	1	_	3UTRexon	5	5	_	_	_	_	_	_	_	_	_	_	0
227	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.7	68918255-70696766	68918255-70696766	0.049987048	12	69160205	69160207	12	70274635	70274637	-	-	DUP	1114430	68	0	0	0	0	0	51	SLC35E3	SLC35E3	ENST00000398004	1	_	3UTRexon	5	5	_	_	_	_	_	_	_	_	_	_	0
156	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.7	68918255-70696766	68918255-70696766	0.049987048	12	69160826	69160826	12	69389761	69389761	+	+	DEL	228935	25	0	0	0	0	0	18	SLC35E3	SLC35E3	ENST00000398004	1	_	3UTRexon	5	5	_	_	_	_	_	_	_	_	_	_	0
243	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.7	68918255-70696766	68918255-70696766	0.049987048	12	69168874	69168874	12	70582114	70582114	+	+	DEL	1413240	47	0	0	0	0	0	42	_	_	_	_	_	_	_	_	_	RP11-320P7.2	RP11-320P7.2	ENST00000552324	1	_	UTRintron	1	3	_	0
339	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.13	68918255-70696766	122379275-123117264	0.049987048	12	69169273	69169275	12	122527275	122527275	-	+	T2T_INV	53358002	59	0	0	0	0	0	74	_	_	_	_	_	_	_	_	_	MLXIP	MLXIP	ENST00000319080	1	2	intron	1	17	_	0
216	T11_T12_T14_T15_T16_100	high	R1,R2,R3,R4,R5 100%	chromothripsis	3	IGF2BP3|MDM2|CDK4	#005800	complex	28	86	NA	NA	NA	NA	NA	12	69189367	69189367	12	70175886	70175886	+	+	DEL	986519	0	59	64	61	81	77	0	_	_	_	_	_	_	_	_	_	RAB3IP	RAB3IP	ENST00000551641	1	_	5UTRintron	1	9	_	0
179	T11_T12_T14_T15_T16_100	high	R1,R2,R3,R4,R5 100%	chromothripsis	3	IGF2BP3|MDM2|CDK4	#005800	complex	28	86	NA	NA	NA	NA	NA	12	69193316	69193318	12	69705015	69705017	-	-	DUP	511699	0	104	87	83	185	158	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
253	T11_T12_T14_T15_T16_100	high	R1,R2,R3,R4,R5 100%	chromothripsis	3	IGF2BP3|MDM2|CDK4	#005800	complex	28	86	NA	NA	NA	NA	NA	12	69246240	69246242	12	70652059	70652059	-	+	T2T_INV	1405819	0	101	102	141	203	164	0	CPM	CPM	ENST00000551568	-1	_	3UTRexon	9	9	_	CNOT2	CNOT2	ENST00000229195	1	_	5UTRintron	1	16	_	440
298	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.11	68918255-70696766	118558324-119133904	0.049987048	12	69246897	69246897	12	118819536	118819536	+	+	DEL	49572639	6	0	0	0	0	0	19	CPM	CPM	ENST00000551568	-1	_	3UTRexon	9	9	_	SUDS3	SUDS3	ENST00000543473	1	2	intron	2	12	_	560
151	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.7	68918255-70696766	68918255-70696766	0.049987048	12	69265166	69265168	12	69338291	69338293	+	+	DEL	73125	4	0	0	0	0	0	19	CPM	CPM	ENST00000546373	-1	2	intron	4	9	_	CPM	CPM	ENST00000546373	-1	_	5UTRintron	1	9	_	200
285	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.11	68918255-70696766	118558324-119133904	0.049987048	12	69268560	69268562	12	118585790	118585790	-	+	T2T_INV	49317230	3	0	0	0	0	0	13	CPM	CPM	ENST00000551568	-1	0	intron	3	9	_	_	_	_	_	_	_	_	_	_	0
283	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.11	68918255-70696766	118558324-119133904	0.049987048	12	69268797	69268797	12	118585773	118585773	+	+	DEL	49316976	6	0	0	0	0	0	20	CPM	CPM	ENST00000551568	-1	0	intron	3	9	_	_	_	_	_	_	_	_	_	_	0
286	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.11	68918255-70696766	118558324-119133904	0.049987048	12	69268845	69268845	12	118586190	118586192	+	-	H2H_INV	49317345	11	0	0	0	0	0	7	CPM	CPM	ENST00000551568	-1	0	intron	3	9	_	_	_	_	_	_	_	_	_	_	0
150	T14	high	R3 100%	DM	44	IGF2BP3|MDM2|CDK4	#FF0080	inversion	39	1	NA	NA	NA	NA	NA	12	69294153	69294153	12	69309514	69309516	+	-	H2H_INV	15361	0	0	0	29	0	0	0	CPM	CPM	ENST00000551568	-1	1	intron	2	9	_	CPM	CPM	ENST00000551568	-1	1	intron	2	9	_	450
176	T11_T12_T14_T15_T16_100	high	R1,R2,R3,R4,R5 100%	chromothripsis	3	IGF2BP3|MDM2|CDK4	#005800	complex	28	86	NA	NA	NA	NA	NA	12	69370393	69370395	12	69666166	69666166	-	+	T2T_INV	295773	0	64	126	152	215	208	0	_	_	_	_	_	_	_	_	_	CPSF6	CPSF6	ENST00000435070	1	_	3UTRexon	10	10	_	0
180	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.7	68918255-70696766	68918255-70696766	0.049987048	12	69372653	69372653	12	69711283	69711285	+	-	H2H_INV	338630	52	0	0	0	0	0	35	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
345	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.13	68918255-70696766	122379275-123117264	0.049987048	12	69420632	69420632	12	122649117	122649117	+	+	DEL	53228485	71	0	0	0	0	0	65	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
190	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.7	68918255-70696766	68918255-70696766	0.049987048	12	69422549	69422551	12	69865907	69865909	-	-	DUP	443358	66	0	0	0	0	0	54	_	_	_	_	_	_	_	_	_	FRS2	FRS2	ENST00000550389	1	_	5UTRintron	1	7	_	0
181	T11_T12_T14_T15_T16_100	high	R1,R2,R3,R4,R5 100%	chromothripsis	3	IGF2BP3|MDM2|CDK4	#005800	complex	28	86	NA	NA	NA	NA	NA	12	69453508	69453510	12	69718520	69718520	-	+	T2T_INV	265012	0	77	132	131	198	171	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
178	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.7	68918255-70696766	68918255-70696766	0.049987048	12	69461824	69461826	12	69703337	69703337	-	+	T2T_INV	241513	518	0	0	0	0	0	425	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
163	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.7	68918255-70696766	68918255-70696766	0.049987048	12	69470650	69470650	12	69525543	69525543	+	+	DEL	54893	76	0	0	0	0	0	37	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
628	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.7	68918255-70696766	68918255-70696766	0.049987048	12	69485502	69485503	12	69832128	69832129	+	-	H2H_INV	346626	672	0	0	0	0	0	420	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
198	T11_T12_T14_T15_T16_100	high	R1,R2,R3,R4,R5 100%	chromothripsis	3	IGF2BP3|MDM2|CDK4	#005800	complex	28	86	NA	NA	NA	NA	NA	12	69521862	69521862	12	70000343	70000345	+	-	H2H_INV	478481	0	81	119	132	149	132	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
226	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.7	68918255-70696766	68918255-70696766	0.049987048	12	69566441	69566442	12	70273727	70273728	-	+	T2T_INV	707286	70	0	0	0	0	0	54	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
360	T11_T12_T14_T15_T16_100	high	R1,R2,R3,R4,R5 100%	chromothripsis	3	IGF2BP3|MDM2|CDK4	#005800	complex	29	5	NA	NA	NA	NA	NA	12	69600052	69600052	12	122877986	122877986	+	+	DEL	53277934	0	56	75	68	111	129	0	_	_	_	_	_	_	_	_	_	CLIP1	CLIP1	ENST00000537178	-1	_	5UTRintron	1	24	_	0
233	T11_T12_T14_T15_T16_100	high	R1,R2,R3,R4,R5 100%	chromothripsis	3	IGF2BP3|MDM2|CDK4	#005800	complex	29	5	NA	NA	NA	NA	NA	12	69609400	69609402	12	70472489	70472491	-	-	DUP	863089	0	113	114	88	192	181	0	RP11-324P9.1	RP11-324P9.1	ENST00000548266	1	_	UTRintron	2	4	_	_	_	_	_	_	_	_	_	_	0
194	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.7	68918255-70696766	68918255-70696766	0.049987048	12	69614680	69614682	12	69906432	69906432	-	+	T2T_INV	291752	442	0	0	0	0	0	319	RP11-324P9.1	RP11-324P9.1	ENST00000548266	1	_	UTRintron	2	4	_	FRS2	FRS2	ENST00000550389	1	_	5UTRintron	1	7	_	100
309	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.11	68918255-70696766	118558324-119133904	0.049987048	12	69633226	69633228	12	119038813	119038815	-	-	DUP	49405587	4	0	0	0	0	0	13	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
244	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.7	68918255-70696766	68918255-70696766	0.049987048	12	69649479	69649481	12	70613693	70613693	-	+	T2T_INV	964214	2	0	0	0	0	0	21	CPSF6	CPSF6	ENST00000435070	1	2	intron	3	10	_	RP11-320P7.1	RP11-320P7.1	ENST00000552998	-1	_	UTRintron	1	2	_	200
322	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.12	68918255-70696766	120778043-120812600	0.049987048	12	69665115	69665119	12	120810021	120810025	+	-	H2H_INV	51144906	61	0	0	0	0	0	44	CPSF6	CPSF6	ENST00000435070	1	_	3UTRexon	10	10	_	_	_	_	_	_	_	_	_	_	0
200	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.7	68918255-70696766	68918255-70696766	0.049987048	12	69675405	69675407	12	70012792	70012794	+	-	H2H_INV	337387	74	0	0	0	0	0	56	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
232	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.7	68918255-70696766	68918255-70696766	0.049987048	12	69676720	69676722	12	70461233	70461233	-	+	T2T_INV	784513	63	0	0	0	0	0	57	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
629	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.7	68918255-70696766	68918255-70696766	0.049987048	12	69680677	69680678	12	69907319	69907320	-	-	DUP	226642	437	0	0	0	0	0	305	_	_	_	_	_	_	_	_	_	FRS2	FRS2	ENST00000550389	1	_	5UTRintron	1	7	_	0
294	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.11	68918255-70696766	118558324-119133904	0.049987048	12	69715644	69715646	12	118760120	118760122	-	-	DUP	49044476	66	0	0	0	0	0	49	_	_	_	_	_	_	_	_	_	TAOK3	TAOK3	ENST00000392533	-1	_	5UTRintron	1	21	_	0
192	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.7	68918255-70696766	68918255-70696766	0.049987048	12	69737564	69737566	12	69873229	69873231	-	-	DUP	135665	40	0	0	0	0	0	35	_	_	_	_	_	_	_	_	_	FRS2	FRS2	ENST00000550389	1	_	5UTRintron	1	7	_	0
222	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.7	68918255-70696766	68918255-70696766	0.049987048	12	69765263	69765265	12	70231738	70231738	-	+	T2T_INV	466475	87	0	0	0	0	0	48	YEATS4	YEATS4	ENST00000247843	1	1	intron	6	7	_	_	_	_	_	_	_	_	_	_	0
327	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.13	68918255-70696766	122379275-123117264	0.049987048	12	69767294	69767296	12	122393831	122393831	-	+	T2T_INV	52626537	79	0	0	0	0	0	53	YEATS4	YEATS4	ENST00000247843	1	1	intron	6	7	_	WDR66	WDR66	ENST00000288912	1	2	intron	10	22	_	540
639	T10/T9	high	D1,D2 100%	chromothripsis	77	MDM2|CDK4	#7800F8	complex	3_1	191	3.chr12.7	3.chr12.7	68918255-70696766	68918255-70696766	0.049987048	12	69812200	69812201	12	70332473	70332474	+	-	H2H_INV	520273	527	0	0	0	0	0	363	_	_	_	_	_	_	_	_	_	MYRFL	MYRFL	ENST00000299350	1	1	intron	6	12	_	0
