presence.summary	color	subs_clone	confidence	id	event_type	event_id	csv_locus	chr1	start1	end1	chr2	start2	end2	strand1	strand2	rearr_type	bkpt_distance	I-H-103207-T2-1-D1-1.count	I-H-103207-T3-1-D1-1.count	I-H-103207-T4-1-D1-1.count	I-H-103207-T5-1-D1-1.count	I-H-103207-T6-1-D1-1.count	I-H-103207-T7-1-D1-1.count	I-H-103207-T8-1-D1-1.count	I-H-103207-T9-1-D1-1.count	I-H-103207-T10-1-D1-1.count	I-H-103207-T11-1-D1-1.count	T1.count	N2.count	gene1	gene1_id	gene1_transcript_id	gene1_strand	gene1_end_phase	gene1_region	gene1_region_number	gene1_total_region_count	gene1_first_last	gene2	gene2_id	gene2_transcript_id	gene2_strand	gene2_phase	gene2_region	gene2_region_number	gene2_total_region_count	gene2_first_last	fusion_flag	chr1.mbrass	strand1.mbrass	start1.mbrass	end1.mbrass	chr2.mbrass	presence.I.H.103207.T2.1.D1.1	presence.I.H.103207.T3.1.D1.1	presence.I.H.103207.T4.1.D1.1	presence.I.H.103207.T5.1.D1.1	presence.I.H.103207.T6.1.D1.1	presence.I.H.103207.T7.1.D1.1	presence.I.H.103207.T8.1.D1.1	presence.I.H.103207.T9.1.D1.1	presence.I.H.103207.T10.1.D1.1	presence.I.H.103207.T11.1.D1.1	presence.I.H.103207.T1.1.D1.1	presence.I.H.103207.N2.1.D1.1	I.H.103207.N2.1.D1.1__numcallers	I.H.103207.N2.1.D1.1__callers	I.H.103207.N2.1.D1.1__numreads_brass	I.H.103207.N2.1.D1.1__numreads_svaba	I.H.103207.N2.1.D1.1__numreads_gridss	I.H.103207.T10.1.D1.1__numcallers	I.H.103207.T10.1.D1.1__callers	I.H.103207.T10.1.D1.1__numreads_brass	I.H.103207.T10.1.D1.1__numreads_svaba	I.H.103207.T10.1.D1.1__numreads_gridss	I.H.103207.T11.1.D1.1__numcallers	I.H.103207.T11.1.D1.1__callers	I.H.103207.T11.1.D1.1__numreads_brass	I.H.103207.T11.1.D1.1__numreads_svaba	I.H.103207.T11.1.D1.1__numreads_gridss	I.H.103207.T2.1.D1.1__numcallers	I.H.103207.T2.1.D1.1__callers	I.H.103207.T2.1.D1.1__numreads_brass	I.H.103207.T2.1.D1.1__numreads_svaba	I.H.103207.T2.1.D1.1__numreads_gridss	I.H.103207.T3.1.D1.1__numcallers	I.H.103207.T3.1.D1.1__callers	I.H.103207.T3.1.D1.1__numreads_brass	I.H.103207.T3.1.D1.1__numreads_svaba	I.H.103207.T3.1.D1.1__numreads_gridss	I.H.103207.T4.1.D1.1__numcallers	I.H.103207.T4.1.D1.1__callers	I.H.103207.T4.1.D1.1__numreads_brass	I.H.103207.T4.1.D1.1__numreads_svaba	I.H.103207.T4.1.D1.1__numreads_gridss	I.H.103207.T5.1.D1.1__numcallers	I.H.103207.T5.1.D1.1__callers	I.H.103207.T5.1.D1.1__numreads_brass	I.H.103207.T5.1.D1.1__numreads_svaba	I.H.103207.T5.1.D1.1__numreads_gridss	I.H.103207.T6.1.D1.1__numcallers	I.H.103207.T6.1.D1.1__callers	I.H.103207.T6.1.D1.1__numreads_brass	I.H.103207.T6.1.D1.1__numreads_svaba	I.H.103207.T6.1.D1.1__numreads_gridss	I.H.103207.T7.1.D1.1__numcallers	I.H.103207.T7.1.D1.1__callers	I.H.103207.T7.1.D1.1__numreads_brass	I.H.103207.T7.1.D1.1__numreads_svaba	I.H.103207.T7.1.D1.1__numreads_gridss	I.H.103207.T8.1.D1.1__numcallers	I.H.103207.T8.1.D1.1__callers	I.H.103207.T8.1.D1.1__numreads_brass	I.H.103207.T8.1.D1.1__numreads_svaba	I.H.103207.T8.1.D1.1__numreads_gridss	I.H.103207.T9.1.D1.1__numcallers	I.H.103207.T9.1.D1.1__callers	I.H.103207.T9.1.D1.1__numreads_brass	I.H.103207.T9.1.D1.1__numreads_svaba	I.H.103207.T9.1.D1.1__numreads_gridss	presence.summary
T5_T6_T8	#FF9D00	A1 26%/A2 17%/A4 79%/A2_PD1 3%	high	188	chromothripsis	13	mycn	2	16215053	16215053	2	16216241	16216243	+	-	0	0	0	2	4	11	15	1	5	1	5	2	0	0	AC130710.1	AC130710.1	ENST00000426539	1	_	UTRintron	2	4	_	AC130710.1	AC130710.1	ENST00000426539	1	_	UTRintron	2	4	_	100	2	+	16214962	16215079	2	0	1	1	1	1	0	1	0	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	brass	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T3_T4_T5_T6_T8_T10_T11
T5_T6_T8	#FF9D00	A1 26%/A2 17%/A4 79%/A2_PD1 3%	high	198	chromothripsis	13	mycn	2	16235814	16235816	2	16236568	16236568	-	+	0	0	1	1	4	13	9	2	0	3	0	2	0	0	AC142119.1	AC142119.1	ENST00000412381	-1	_	UTRintron	3	4	_	AC142119.1	AC142119.1	ENST00000412381	-1	_	UTRintron	3	4	_	100	2	-	16235719	16235954	2	0	0	1	1	1	1	0	1	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	brass	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T4_T5_T6_T7_T9_T11
T5_T6_T8	#FF9D00	A1 26%/A2 17%/A4 79%/A2_PD1 3%	high	197	chromothripsis	13	mycn	2	16235941	16235941	2	16236566	16236568	+	-	0	0	1	1	4	10	17	1	2	1	2	2	2	0	AC142119.1	AC142119.1	ENST00000412381	-1	_	UTRintron	3	4	_	AC142119.1	AC142119.1	ENST00000412381	-1	_	UTRintron	3	4	_	100	2	+	16235950	16236077	2	0	0	1	1	1	0	1	0	1	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	brass	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T4_T5_T6_T8_T10_T11_T1
T10	#00B050	A1_PD1 100%	high	217	complex_unclassified	20	mycn	2	16334947	16334947	2	16338384	16338384	+	+	0	0	0	0	0	1	0	0	0	0	11	0	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0	2	+	16334866	16335227	2	0	0	0	0	0	0	0	0	1	0	0	0	NA	NA	NA	NA	NA	1	brass	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T10
T5_T6_T8	#FF9D00	A1 26%/A2 17%/A4 79%/A2_PD1 3%	high	275	chromothripsis	13	mycn	2	16354360	16354360	2	16443822	16443824	+	-	0	0	0	0	0	16	17	2	13	0	0	0	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0	2	+	16354487	16354633	2	0	0	0	1	1	1	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	brass	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T5_T6_T7_T8
T3_T4	#AA0000	R1,R2 100%	high	280	complex_unclassified	33	mycn	2	16361218	16361218	2	16447637	16447637	+	+	0	0	5	780	2765	3	3	1	16	21	0	0	0	3	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0	2	+	16361158	16361162	2	1	1	1	1	1	0	1	1	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	brass	5	NA	NA	1	brass	781	NA	NA	1	brass	2765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	brass	16	NA	NA	1	brass	21	NA	NA	T2_T3_T4_T5_T6_T8_T9_N2
T3_T4	#AA0000	R1,R2 100%	high	248	complex_unclassified	33	mycn	2	16368106	16368108	2	16384615	16384617	-	-	0	0	13	896	3198	4	7	3	14	32	0	0	0	4	_	_	_	_	_	_	_	_	_	AC010745.1	AC010745.1	ENST00000444804	1	_	UTRintron	2	3	_	0	2	-	16368236	16368257	2	1	1	1	1	1	1	1	1	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	brass,gridss,svaba	13	0	13	1	brass	897	NA	NA	1	brass	3198	NA	NA	1	brass	4	NA	NA	1	brass	7	NA	NA	NA	NA	NA	NA	NA	2	gridss,brass	14	NA	14	1	brass	32	NA	NA	T2_T3_T4_T5_T6_T7_T8_T9_N2
T5_T6_T8	#FF9D00	A1 26%/A2 17%/A4 79%/A2_PD1 3%	high	234	chromothripsis	13	mycn	2	16371377	16371377	2	16372601	16372603	+	-	0	0	0	3	4	21	28	0	6	5	5	2	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0	2	+	16371507	16371649	2	0	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	brass	21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T3_T4_T5_T6_T8_T9_T10_T11
T5_T6_T8	#FF9D00	A1 26%/A2 17%/A4 79%/A2_PD1 3%	high	236	chromothripsis	13	mycn	2	16371550	16371550	2	16372763	16372765	+	-	0	0	0	3	4	21	28	0	6	5	5	2	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0	2	+	16371507	16371649	2	0	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	brass	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T3_T4_T5_T6_T8_T9_T10_T11
T5_T6_T8	#FF9D00	A1 26%/A2 17%/A4 79%/A2_PD1 3%	high	235	chromothripsis	13	mycn	2	16371685	16371687	2	16372610	16372610	-	+	0	0	0	2	4	17	11	1	7	5	4	2	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0	2	-	16371477	16371574	2	0	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	1	brass	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T3_T4_T5_T6_T8_T9_T10_T11
T5_T6_T8	#FF9D00	A1 26%/A2 17%/A4 79%/A2_PD1 3%	high	258	chromothripsis	13	mycn	2	16371819	16371821	2	16414979	16414981	-	-	0	0	0	0	0	24	4	0	0	0	0	0	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0	2	-	16371631	16371971	2	0	0	0	1	1	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	brass	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T5_T6
T5_T6_T8	#FF9D00	A1 26%/A2 17%/A4 79%/A2_PD1 3%	high	240	chromothripsis	13	mycn	2	16373440	16373442	2	16375143	16375143	-	+	0	0	2	4	8	16	22	0	4	2	12	6	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0	2	-	16373582	16373589	2	1	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	brass	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T2_T3_T4_T5_T6_T8_T9_T10_T11
T5_T6_T8	#FF9D00	A1 26%/A2 17%/A4 79%/A2_PD1 3%	high	238	chromothripsis	13	mycn	2	16373809	16373809	2	16374891	16374893	+	-	0	0	0	2	3	8	17	2	3	3	6	1	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0	2	+	16373833	16373847	2	0	1	1	1	1	1	1	1	1	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	brass	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T3_T4_T5_T6_T7_T8_T9_T10
T5_T6_T8	#FF9D00	A1 26%/A2 17%/A4 79%/A2_PD1 3%	high	239	chromothripsis	13	mycn	2	16373987	16373989	2	16375139	16375139	-	+	0	0	2	4	8	16	22	0	4	2	12	6	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0	2	-	16373582	16373589	2	1	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	1	brass	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T2_T3_T4_T5_T6_T8_T9_T10_T11
T5_T6_T8	#FF9D00	A1 26%/A2 17%/A4 79%/A2_PD1 3%	high	245	chromothripsis	13	mycn	2	16377658	16377658	2	16380666	16380668	+	-	0	0	1	0	3	12	12	0	3	1	2	1	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0	2	+	16377804	16377996	2	0	0	1	1	1	0	1	0	1	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	brass	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T4_T5_T6_T8_T10
T2_T5_T6_T8_T10_T11	#007490	TR1,A1,A2,A4,A1_PD1,A2_PD1 100%	high	284	complex_unclassified	3	mycn	2	16383056	16383056	2	16449081	16449083	+	-	0	0	251	4	18	3307	3961	94	1297	46	4251	4510	0	10	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0	2	+	16383027	16383339	2	1	1	1	1	1	1	1	1	1	1	0	1	NA	NA	NA	NA	NA	1	brass	1519	NA	NA	1	brass	4510	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	brass	1427	NA	NA	1	brass	946	NA	NA	NA	NA	NA	NA	NA	1	brass	301	NA	NA	NA	NA	NA	NA	NA	T2_T3_T4_T5_T6_T7_T8_T9_T10_T11_N2
T3_T4	#AA0000	R1,R2 100%	high	279	complex_unclassified	33	mycn	2	16384310	16384312	2	16447382	16447384	-	-	0	0	8	893	3142	6	7	6	16	20	0	0	0	4	AC010745.1	AC010745.1	ENST00000444804	1	_	UTRintron	2	3	_	_	_	_	_	_	_	_	_	_	0	2	-	16384389	16384458	2	1	1	1	1	1	1	1	1	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	brass	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T2_T3_T4_T5_T6_T7_T8_T9_N2
T5_T6_T8	#FF9D00	A1 26%/A2 17%/A4 79%/A2_PD1 3%	high	259	chromothripsis	13	mycn	2	16398717	16398717	2	16416529	16416529	+	+	0	0	0	0	0	71	12	0	4	0	0	0	0	1	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0	2	+	16398636	16398947	2	0	0	0	1	1	0	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	brass	71	NA	NA	1	brass	12	NA	NA	NA	NA	NA	NA	NA	1	brass	4	NA	NA	NA	NA	NA	NA	NA	T5_T6_T8
T2_T5_T6_T8_T10_T11	#007490	TR1,A1,A2,A4,A1_PD1,A2_PD1 100%	high	286	complex_unclassified	3	mycn	2	16452876	16452877	2	16454498	16454499	+	+	0	0	257	8	16	2807	3541	103	1200	25	3810	4104	0	14	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0	2	+	16452846	16453166	2	1	1	1	1	1	1	1	1	1	1	0	1	1	brass	NA	NA	NA	1	brass	5491	NA	NA	1	brass	4104	NA	NA	2	brass,svaba	392	0	NA	1	brass	13	NA	NA	NA	NA	NA	NA	NA	1	brass	3031	NA	NA	1	brass	3428	NA	NA	1	svaba	NA	0	NA	1	brass	1735	NA	NA	NA	NA	NA	NA	NA	T2_T3_T4_T5_T6_T7_T8_T9_T10_T11_N2
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	396	chromothripsis	1	none	2	20314094	20314096	2	56270062	56270062	-	+	0	0	11	9	13	13	15	0	7	9	18	12	0	0	_	_	_	_	_	_	_	_	_	RP11-481J13.1	RP11-481J13.1	ENST00000606639	1	_	UTRintron	1	7	_	0	2	-	20313700	20314246	2	1	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	2	gridss,svaba	NA	17	18	2	gridss,svaba	NA	12	12	2	gridss,svaba	NA	11	11	2	svaba,gridss	NA	8	9	2	gridss,svaba	NA	12	13	2	svaba,gridss	NA	13	13	2	gridss,svaba	NA	15	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	gridss,svaba	NA	8	9	T2_T3_T4_T5_T6_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	329	chromothripsis	1	none	2	20314167	20314167	2	37154420	37154422	+	-	0	0	7	5	12	5	13	1	4	7	12	8	0	0	_	_	_	_	_	_	_	_	_	STRN	STRN	ENST00000263918	-1	0	intron	1	18	_	0	2	+	20314061	20314566	2	1	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	gridss,svaba	NA	9	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T2_T3_T4_T5_T6_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	358	chromothripsis	1	none	2	20314245	20314245	2	45302050	45302050	+	+	0	0	3	1	4	10	6	0	1	8	3	3	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0	2	+	20314095	20314645	2	1	0	1	1	1	0	0	1	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	svaba,gridss	NA	10	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T2_T4_T5_T6_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	317	chromothripsis	1	none	2	20626105	20626106	2	25061636	25061637	-	-	0	0	16	8	17	15	21	0	6	21	22	15	0	0	_	_	_	_	_	_	_	_	_	ADCY3	ADCY3	ENST00000260600	-1	2	intron	6	21	_	0	2	-	20625992	20626257	2	1	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	3	brass,gridss,svaba	22	21	22	3	svaba,gridss,brass	15	14	15	2	brass,gridss	16	NA	16	1	brass	8	NA	NA	3	brass,gridss,svaba	17	17	17	3	svaba,gridss,brass	15	15	15	3	brass,gridss,svaba	21	21	21	NA	NA	NA	NA	NA	1	brass	6	NA	NA	2	gridss,brass	21	NA	21	T2_T3_T4_T5_T6_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	332	chromothripsis	1	none	2	21614454	21614455	2	40478304	40478305	-	+	0	0	13	11	18	11	23	2	9	15	22	10	0	0	AC067959.1	AC067959.1	ENST00000435237	1	_	UTRintron	1	6	_	SLC8A1	SLC8A1	ENST00000406785	-1	2	intron	2	8	_	180	2	-	21614070	21614604	2	1	1	1	1	1	1	1	1	1	1	0	0	NA	NA	NA	NA	NA	3	brass,gridss,svaba	22	20	22	3	svaba,gridss,brass	10	9	10	3	brass,gridss,svaba	13	9	12	3	svaba,gridss,brass	11	11	11	3	brass,gridss,svaba	18	17	18	3	svaba,gridss,brass	11	11	11	2	gridss,svaba	NA	21	23	NA	NA	NA	NA	NA	3	gridss,svaba,brass	9	6	9	3	gridss,brass,svaba	15	15	15	T2_T3_T4_T5_T6_T7_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	387	chromothripsis	1	none	2	21614460	21614461	2	50991653	50991654	+	+	0	0	13	8	25	22	26	2	8	16	24	19	0	0	AC067959.1	AC067959.1	ENST00000435237	1	_	UTRintron	1	6	_	NRXN1	NRXN1	ENST00000406316	-1	1	intron	5	22	_	180	2	+	21614437	21614648	2	1	1	1	1	1	1	1	1	1	1	0	0	NA	NA	NA	NA	NA	3	brass,gridss,svaba	24	0	24	3	svaba,gridss,brass	19	0	19	3	brass,gridss,svaba	13	0	13	3	svaba,gridss,brass	8	0	8	3	brass,gridss,svaba	25	0	25	3	svaba,gridss,brass	22	0	22	3	brass,gridss,svaba	26	0	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	gridss,brass,svaba	16	0	16	T2_T3_T4_T5_T6_T7_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	340	chromothripsis	1	none	2	21615761	21615762	2	44359084	44359085	-	+	0	0	17	10	17	10	11	0	2	18	19	13	0	0	AC067959.1	AC067959.1	ENST00000435237	1	_	UTRintron	1	6	_	_	_	_	_	_	_	_	_	_	0	2	-	21615698	21615911	2	1	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	2	gridss,svaba	NA	21	18	2	gridss,svaba	NA	15	13	3	brass,gridss,svaba	17	16	17	NA	NA	NA	NA	NA	3	brass,gridss,svaba	17	18	17	2	svaba,brass	10	10	NA	2	gridss,svaba	NA	11	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	gridss,brass,svaba	18	18	18	T2_T3_T4_T5_T6_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	347	chromothripsis	1	none	2	21892739	21892740	2	44990674	44990675	+	-	0	0	11	9	25	18	14	0	10	21	28	17	0	0	AC067959.1	AC067959.1	ENST00000435237	1	_	UTRintron	3	6	_	CAMKMT	CAMKMT	ENST00000378494	1	0	intron	9	11	_	180	2	+	21892706	21892864	2	1	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	brass,gridss,svaba	25	24	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	brass	21	NA	NA	T2_T3_T4_T5_T6_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	394	chromothripsis	1	none	2	21979977	21979978	2	56269861	56269862	-	-	0	0	18	17	31	27	33	2	17	26	68	37	0	0	AC067959.1	AC067959.1	ENST00000435237	1	_	UTRintron	3	6	_	RP11-481J13.1	RP11-481J13.1	ENST00000606639	1	_	UTRintron	1	7	_	100	2	-	21980022	21980129	2	1	1	1	1	1	1	1	1	1	1	0	0	NA	NA	NA	NA	NA	3	brass,gridss,svaba	68	0	68	3	svaba,gridss,brass	37	0	37	3	brass,gridss,svaba	18	0	18	3	svaba,gridss,brass	17	0	17	3	brass,gridss,svaba	31	0	31	3	svaba,gridss,brass	27	0	27	3	brass,gridss,svaba	33	0	33	NA	NA	NA	NA	NA	3	gridss,svaba,brass	17	0	17	2	gridss,brass	26	NA	26	T2_T3_T4_T5_T6_T7_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	399	chromothripsis	1	none	2	22693647	22693648	2	57618103	57618104	-	-	0	0	10	10	11	13	17	0	5	13	20	7	0	0	AC068490.2	AC068490.2	ENST00000450551	-1	_	UTRintron	1	5	_	_	_	_	_	_	_	_	_	_	0	2	-	22693263	22693798	2	1	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	3	brass,gridss,svaba	20	20	20	2	gridss,brass	7	NA	7	3	brass,gridss,svaba	10	10	10	3	svaba,gridss,brass	10	8	10	3	brass,gridss,svaba	11	10	11	3	svaba,gridss,brass	13	13	13	3	brass,gridss,svaba	17	17	17	NA	NA	NA	NA	NA	3	gridss,svaba,brass	5	5	5	3	gridss,brass,svaba	13	13	13	T2_T3_T4_T5_T6_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	315	chromothripsis	1	none	2	22693714	22693715	2	24585696	24585697	+	+	0	0	13	5	16	11	18	0	7	18	22	19	0	0	AC068490.2	AC068490.2	ENST00000450551	-1	_	UTRintron	1	5	_	_	_	_	_	_	_	_	_	_	0	2	+	22693677	22694194	2	1	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	3	brass,gridss,svaba	22	21	22	3	svaba,gridss,brass	19	19	19	3	brass,gridss,svaba	13	12	13	NA	NA	NA	NA	NA	3	brass,gridss,svaba	16	15	16	3	svaba,gridss,brass	11	11	11	3	brass,gridss,svaba	18	18	18	NA	NA	NA	NA	NA	2	gridss,brass	7	NA	7	2	gridss,brass	18	NA	18	T2_T3_T4_T5_T6_T8_T9_T10_T11
